id,termKo,termEn,def,collection,category,difficulty,vibeCore,slug,source,quizEnabled,reviewStatus
base-0130,JavaScript,자바스크립트,웹에 동작·상호작용을 넣는 언어. 클릭 반응 등.,ai,웹·언어·API,2,False,자바스크립트,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0131,REST,REST,자원을 URL로 표현하고 HTTP 메서드로 다루는 API 설계 방식.,ai,웹·언어·API,2,False,restful,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0132,React,React,컴포넌트와 상태를 이용해 웹 사용자 인터페이스를 만드는 라이브러리.,ai,웹·언어·API,2,False,리액트,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0133,WebView,웹뷰,앱 안에 웹 페이지를 띄우는 창. 웹앱을 앱처럼 포장할 때 씀.,ai,웹·언어·API,2,False,웹뷰,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0134,네이티브 앱,native,"iOS·안드로이드 각각의 언어로 만든 앱. 성능 최상, 개발 비용 큼.",ai,웹·언어·API,2,False,native,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0135,APK,Android Package Kit,안드로이드 기기에 직접 설치할 수 있는 앱 패키지 파일 형식.,ai,웹·언어·API,2,False,build,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0136,크로스플랫폼,cross-platform,한 번 짜서 iOS·안드로이드 둘 다 내는 방식. Flutter·React Native 등.,ai,웹·언어·API,2,False,cross-platform,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0137,BaaS,백엔드 서비스형,백엔드(서버·DB)를 직접 만들지 않고 빌려 쓰는 방식. Firebase가 대표적.,ai,파이어베이스·구글,2,False,백엔드-서비스형,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0138,Cloud Messaging (FCM),푸시 알림,사용자에게 푸시 알림을 보내는 Firebase 기능.,ai,파이어베이스·구글,2,False,푸시-알림,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0139,Firebase,파이어베이스,구글의 앱 개발 올인원 백엔드 플랫폼. 서버를 직접 안 짜도 로그인·DB·알림 등을 붙일 수 있음.,ai,파이어베이스·구글,2,False,파이어베이스,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0140,Firebase Analytics,분석,사용자 행동·이벤트를 무료로 측정하는 분석 도구. 리텐션·전환 파악에 필수.,ai,파이어베이스·구글,2,False,분석,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0141,Firebase Authentication,인증,이메일·구글·카카오 등 로그인 기능을 쉽게 붙여주는 Firebase 기능.,ai,파이어베이스·구글,2,False,인증,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0142,Firebase Hosting,호스팅,웹앱·정적 사이트를 빠르게 배포·호스팅하는 Firebase 기능.,ai,파이어베이스·구글,2,False,호스팅,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0143,Cloud Firestore,Cloud Firestore,문서와 컬렉션 구조를 사용하며 실시간 동기화를 지원하는 Firebase 데이터베이스.,ai,파이어베이스·구글,2,False,firestore,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0144,Google Cloud,구글 클라우드(GCP),구글의 대규모 클라우드 서비스. Firebase가 성장하면 그 위에서 확장.,ai,파이어베이스·구글,2,False,구글-클라우드-gcp,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0145,Google Play Console,플레이 콘솔,안드로이드 앱을 등록·배포·관리하는 구글 개발자 대시보드. (매뉴얼 A 참고),ai,파이어베이스·구글,2,False,플레이-콘솔,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0146,구글 API,Maps·로그인 등,지도·로그인·번역 등 구글 기능을 앱에 끌어다 쓰는 창구.,ai,파이어베이스·구글,2,False,maps-로그인-등,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0147,구글 개발자 센터,Android Developers,안드로이드 개발 공식 문서·가이드·도구 허브(developer.android.com).,ai,파이어베이스·구글,2,False,android-developers,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0148,객체,object,"이름-값 쌍으로 정보를 묶은 것. 예: {이름:'준용', 나이:30}.",ai,프로그래밍 기초,2,False,object,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0149,구문 오류,syntax error,문법이 틀려 실행이 안 되는 오류. 오타·괄호 누락 등.,ai,프로그래밍 기초,2,False,syntax-error,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0150,들여쓰기,indentation,코드의 계층을 나타내는 띄어쓰기. Python 등은 문법적으로 중요.,ai,프로그래밍 기초,2,False,indentation,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0151,디버깅,debugging,버그(오류)를 찾아 고치는 과정. 개발 시간의 상당 부분을 차지합니다.,ai,프로그래밍 기초,2,False,debugging,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0152,매개변수 / 인자,parameter/argument,함수에 넘기는 입력값.,ai,프로그래밍 기초,2,False,parameter-argument,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0153,문자열,string,글자로 된 값. 따옴표로 감쌉니다. 예: \\\\,ai,프로그래밍 기초,2,False,string,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0154,반복문,loop / for,같은 일을 여러 번 반복 실행하는 문법.,ai,프로그래밍 기초,2,False,loop-for,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0155,반환값,return,함수가 일을 끝내고 돌려주는 결과.,ai,프로그래밍 기초,2,False,return,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0156,배열 / 리스트,array/list,"여러 값을 순서대로 담는 묶음. 예: [사과, 배, 감].",ai,프로그래밍 기초,2,False,array-list,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0157,변수,variable,값을 담아두는 이름표 붙은 상자. 예: name = '준용'.,ai,프로그래밍 기초,2,False,variable,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0158,불리언,boolean,참(true)/거짓(false) 두 값만 갖는 자료형. 조건 판단의 기본.,ai,프로그래밍 기초,2,False,boolean,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0159,숫자,number/int/float,수치 값. 정수(3)와 실수(3.14).,ai,프로그래밍 기초,2,False,number-int-float,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0160,연산자,operator,"계산·비교 기호. + - * /, ==(같다) 등.",ai,프로그래밍 기초,2,False,operator,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0161,자료형,data type,값의 종류. 문자·숫자·참거짓 등.,ai,프로그래밍 기초,2,False,data-type,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0162,조건문,if / else,'만약 ~라면' 상황에 따라 다르게 실행하는 문법.,ai,프로그래밍 기초,2,False,if-else,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0163,주석,comment,실행되지 않는 설명 메모. 코드 이해를 돕습니다.,ai,프로그래밍 기초,2,False,comment,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0164,콘솔 로그,console.log,값을 화면에 찍어보며 확인하는 방법. 초보의 필수 디버깅 도구.,ai,프로그래밍 기초,2,False,console-log,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0165,함수,function,특정 일을 하는 코드 묶음. 입력을 받아 결과를 돌려줍니다. 재사용의 핵심.,ai,프로그래밍 기초,2,False,function,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0166,CLI,명령줄 인터페이스,버튼 대신 명령어를 입력해 프로그램을 다루는 방식.,ai,환경·터미널,2,False,명령줄-인터페이스,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0167,IDE,통합개발환경,코드 작성·실행·디버깅을 한 곳에서 하는 프로그램. 개발자의 작업실이라고 보면 됩니다.,ai,환경·터미널,2,False,통합개발환경,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0168,Node.js,노드,자바스크립트를 컴퓨터에서 실행하게 해주는 환경. 많은 개발 도구의 기반입니다.,ai,환경·터미널,2,False,노드,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0169,npm,패키지 매니저,필요한 코드 묶음(패키지)을 설치·관리하는 도구. 앱스토어의 개발자 버전 느낌.,ai,환경·터미널,2,False,패키지-매니저,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0170,경로,path/directory,파일이 컴퓨터 어디에 있는지 나타내는 주소. 폴더의 계층 구조.,ai,환경·터미널,2,False,path-directory,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0171,명령어,command,"터미널에 입력하는 지시문. 예: 폴더 이동(cd), 목록 보기(ls).",ai,환경·터미널,2,False,command,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0172,셸,shell,사용자의 명령을 해석해 운영체제 기능을 실행하는 명령 환경.,ai,환경·터미널,2,False,shell-bash,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0173,코드 에디터,VS Code 등,코드를 쓰고 편집하는 도구. VS Code가 초보에게 가장 널리 쓰입니다.,ai,환경·터미널,2,False,vs-code-등,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0174,터미널,terminal/console,글자 명령으로 컴퓨터에 지시하는 검은 창. 마우스 대신 키보드로 조작합니다.,ai,환경·터미널,2,False,terminal-console,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0175,패키지 매니저,package manager,라이브러리 설치·업데이트·버전 고정을 관리하는 도구.,ai,환경·터미널,2,False,package-library,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0176,확장 프로그램,extension,에디터에 기능을 더하는 플러그인. 자동완성·색상 등.,ai,환경·터미널,2,False,extension,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0177,환경 변수,environment variable,프로그램 밖에 따로 저장하는 설정값. 비밀 키(API 키 등)를 코드에 직접 안 쓰려고 씁니다.,ai,환경·터미널,2,False,environment-variable,exansys 홈페이지 · AI/앱 용어집,True,reviewed-2026-07
base-0178,드롭다운,Dropdown,눌러서 목록에서 고르는 것,app,UI 컴포넌트,2,False,dropdown,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0179,라디오 버튼,Radio Button,여러 개 중 하나만 고르는 동그란 선택지,app,UI 컴포넌트,2,False,radio-button,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0180,리스트 아이템,List Item / Cell,목록의 한 줄,app,UI 컴포넌트,2,False,list-item-cell,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0181,뱃지,Badge,숫자·점으로 알림 개수 표시 (예: 안 읽은 메시지 3),app,UI 컴포넌트,2,False,badge,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0182,버튼,Button,누르는 요소,app,UI 컴포넌트,2,False,button,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0183,스위치,switch,두 상태 가운데 하나를 즉시 켜거나 끄는 설정용 UI 컨트롤.,app,UI 컴포넌트,2,False,switch-toggle,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0184,스켈레톤,Skeleton,로딩 중 회색 뼈대만 먼저 보여주는 것,app,UI 컴포넌트,2,False,skeleton,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0185,스피너,Spinner / Loading Indicator,로딩 중 도는 원형 표시,app,UI 컴포넌트,2,False,spinner-loading-indicator,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0186,슬라이더,Slider,좌우로 밀어 값 조절,app,UI 컴포넌트,2,False,slider,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0187,아바타,Avatar,프로필 동그란 사진,app,UI 컴포넌트,2,False,avatar,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0188,아이콘,Icon,작은 그림 기호,app,UI 컴포넌트,2,False,icon,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0189,이미지,Image,사진·그림,app,UI 컴포넌트,2,False,image,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0190,입력창,TextField / Input,글자를 입력하는 칸,app,UI 컴포넌트,2,False,textfield-input,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0191,체크박스,Checkbox,켜고 끄는 네모 체크,app,UI 컴포넌트,2,False,checkbox,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0192,칩,Chip,태그처럼 생긴 작은 알약 모양 버튼,app,UI 컴포넌트,2,False,chip,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0193,카드,Card,정보를 담은 네모 상자 형태 UI,app,UI 컴포넌트,2,False,card,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0194,텍스트,Text / Label,글자,app,UI 컴포넌트,2,False,text-label,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0195,프로그레스 바,Progress Bar,진행률 막대,app,UI 컴포넌트,2,False,progress-bar,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0196,플로팅 버튼,"FAB, Floating Action Button",화면에 떠 있는 동그란 주요 액션 버튼,app,UI 컴포넌트,2,False,fab-floating-action-button,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0197,REST API,REST API,가장 널리 쓰는 API 방식(주소로 요청),app,개발 일반,2,False,rest-api,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0198,라이브러리,Library,남이 만든 기능을 가져다 쓰는 코드 묶음,app,개발 일반,2,False,library,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0199,엔드포인트,Endpoint,API에서 실제로 요청하는 주소 하나,app,개발 일반,2,False,endpoint,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0200,HTTP 응답,HTTP response,서버가 요청 처리 결과와 상태 코드·데이터를 클라이언트에 돌려주는 메시지.,app,개발 일반,2,False,request-response-2,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0201,의존성,Dependency,내 프로젝트가 필요로 하는 외부 코드,app,개발 일반,2,False,dependency,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0202,인가,Authorization,"""이거 해도 돼?"" 권한 확인",app,개발 일반,2,False,authorization,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0203,인증,Authentication,"""너 누구야?"" 신원 확인(로그인)",app,개발 일반,2,False,authentication,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0204,패키지,Package,설치해서 쓰는 코드 묶음 (예: pub.dev의 패키지),app,개발 일반,2,False,package,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0205,풀스택,Full-stack,프론트+백엔드 둘 다 하는 것,app,개발 일반,2,False,full-stack-2,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0206,내비게이션,Navigation,화면 간 이동,app,내비게이션,2,False,navigation,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
base-0207,드로어,Drawer,옆에서 밀려나오는 메뉴(햄버거 메뉴),app,내비게이션,2,False,drawer,exansys 홈페이지 · 앱 개발 용어집(초보자용),True,reviewed-2026-07
